employee_id,review_date,score,rating,notes
E-2463,2025-01-11,A,良好,表现稳定
E-3271,12/23/2026,A,合格,业绩突出
E-3310,2024-09-14,A,需改进,业绩突出
E-3578,2025-08-10,C,优秀,晋升候选
E-2409,2026-08-18,4.5,优秀,需培训
E-3429,08/04/2026,4.5,优秀,晋升候选
E-2991,2026-09-21,3.5,合格,需培训
E-2458,2025-06-21,B,合格,表现稳定
E-2538,2024-07-23,3.5,需改进,需培训
E-2553,2025-02-27,B,需改进,表现稳定
E-2921,27-10-2026,C,良好,表现稳定
E-2133,2026-06-22,C,良好,表现稳定
E-2610,2026-03-01,C,良好,业绩突出
E-2249,12-10-2024,2.5,优秀,表现稳定
E-1355,2026-06-10,2.5,良好,表现稳定
E-1794,27-12-2024,4,合格,沟通待加强
E-1665,2025-01-03,C,合格,表现稳定
E-2147,26-07-2024,A,合格,表现稳定
E-3293,2025-02-28,C,合格,表现稳定
E-1231,2026-04-16,B,良好,需培训
E-3026,2026-08-17,2.5,合格,表现稳定
E-1687,09/21/2026,A,需改进,表现稳定
E-2960,2024-05-20,2.5,需改进,需培训
E-2431,2025-03-18,3.5,合格,需培训
E-1102,2025-05-19,2.5,良好,表现稳定
E-1328,06/11/2026,A,良好,需培训
E-2688,2024-09-28,4,需改进,晋升候选
E-2752,06/08/2025,A,良好,表现稳定
E-1864,2024-06-22,3.5,优秀,业绩突出
E-1272,09/22/2025,B,需改进,表现稳定
E-1911,22-10-2024,4,需改进,表现稳定
E-1457,2026-09-01,A,需改进,晋升候选
E-1589,2024-10-17,3,良好,业绩突出
E-1378,2024-06-06,C,良好,表现稳定
E-1665,27-05-2026,B,合格,表现稳定
E-1847,2025-09-20,2.5,合格,沟通待加强
E-2658,2025-06-05,A,良好,表现稳定
E-2305,11/11/2026,2.5,良好,沟通待加强
E-1103,24-12-2025,2.5,良好,表现稳定
E-3466,06/13/2025,4.5,合格,表现稳定
E-1560,13-02-2025,4.5,合格,业绩突出
E-1178,08/28/2025,2.5,良好,晋升候选
E-3575,2024-02-12,B,优秀,表现稳定
E-2608,12-04-2025,C,优秀,需培训
E-2986,2024-07-15,4.5,合格,业绩突出
E-1687,12-08-2026,2.5,需改进,需培训
E-1832,12-08-2024,2.5,合格,表现稳定
E-1133,07/01/2024,3,需改进,表现稳定
E-1031,2024-01-16,C,优秀,沟通待加强
E-2378,2025-11-16,4,优秀,业绩突出
E-3051,06/01/2024,2.5,合格,表现稳定
E-1038,04/22/2024,B,优秀,表现稳定
E-2535,2025-10-28,2.5,良好,晋升候选
E-1321,05/28/2025,2.5,良好,晋升候选
E-2322,2025-06-25,4.5,优秀,表现稳定
E-1899,04/17/2025,3,合格,表现稳定
E-1112,10/19/2025,3,优秀,沟通待加强
E-1763,2025-11-15,3.5,优秀,业绩突出
E-2212,2024-01-12,3.5,优秀,沟通待加强
E-1779,07/05/2025,C,优秀,表现稳定
E-3487,04/10/2025,C,良好,业绩突出
E-1328,2026-12-14,3,良好,晋升候选
E-2424,2026-01-17,4,优秀,晋升候选
E-3282,2026-09-10,B,良好,晋升候选
E-2109,2025-06-26,A,优秀,业绩突出
E-1544,07/24/2025,C,需改进,晋升候选
E-2915,05/17/2026,A,合格,表现稳定
E-1790,2026-01-26,A,合格,表现稳定
E-3083,11-12-2026,A,优秀,沟通待加强
E-1933,12/07/2025,4.5,需改进,表现稳定
E-2631,08/14/2026,A,良好,表现稳定
E-1588,01/01/2024,C,合格,晋升候选
E-2667,10/09/2026,C,良好,表现稳定
E-1944,2025-03-28,C,合格,表现稳定
E-2719,11/07/2025,C,良好,晋升候选
E-1717,16-09-2026,4,良好,表现稳定
E-2225,15-06-2026,3.5,优秀,表现稳定
E-2593,06/17/2026,4,优秀,表现稳定
E-3011,2026-02-07,2.5,优秀,晋升候选
E-1546,2026-12-18,A,优秀,表现稳定
E-2006,2025-07-24,B,良好,晋升候选
E-1863,04-05-2026,C,优秀,表现稳定
E-3312,2026-12-28,3,需改进,需培训
E-2527,20-03-2025,4.5,合格,需培训
E-2910,07/09/2026,2.5,良好,晋升候选
E-2214,2024-05-03,C,合格,沟通待加强
E-1493,2026-08-03,B,合格,需培训
E-3318,03/07/2024,3,合格,表现稳定
E-1074,2025-12-23,4,需改进,沟通待加强
E-2125,2026-04-22,C,良好,表现稳定
E-3091,2026-10-07,3,需改进,表现稳定
E-1310,20-02-2026,3,合格,表现稳定
E-1857,03/11/2024,4.5,良好,表现稳定
E-1380,23-03-2025,A,优秀,业绩突出
E-1693,04/26/2025,C,需改进,晋升候选
E-3320,05/06/2026,3.5,优秀,表现稳定
E-1257,08/12/2026,4.5,需改进,表现稳定
E-2292,2026-01-22,3.5,合格,表现稳定
E-1372,07/19/2025,A,优秀,沟通待加强
E-3286,11-08-2026,3,合格,表现稳定
E-1351,02-08-2026,2.5,优秀,沟通待加强
E-2169,2024-11-18,C,良好,业绩突出
E-3038,02/07/2024,4.5,合格,表现稳定
E-1590,06/19/2025,B,合格,晋升候选
E-1794,2024-07-19,3,良好,表现稳定
E-3354,14-02-2026,4,良好,需培训
E-1460,2024-01-11,B,需改进,需培训
E-1748,2025-07-04,B,优秀,晋升候选
E-1165,13-04-2024,B,需改进,表现稳定
E-1636,18-12-2026,3.5,良好,沟通待加强
E-2768,2026-01-27,3,优秀,表现稳定
E-2858,02/25/2026,4,优秀,表现稳定
E-1515,10/26/2024,B,优秀,表现稳定
E-1576,2026-09-06,A,合格,晋升候选
E-1504,05/09/2025,A,良好,晋升候选
E-2237,02/09/2024,3,需改进,沟通待加强
E-1573,2025-07-01,A,优秀,表现稳定
E-3226,2026-02-20,C,需改进,表现稳定
E-1123,2024-04-23,4,需改进,表现稳定
E-2310,05/08/2025,A,优秀,业绩突出
E-1530,01/17/2025,B,需改进,表现稳定
E-2869,2025-06-06,A,需改进,表现稳定
E-1147,2024-06-03,B,合格,表现稳定
E-1790,2024-11-11,2.5,合格,晋升候选
E-3222,01/12/2026,3.5,合格,沟通待加强
E-3066,18-04-2025,3,良好,需培训
E-1555,28-12-2024,4,良好,表现稳定
E-2379,2026-04-22,C,需改进,表现稳定
E-2350,2026-12-12,3,需改进,需培训
E-3397,2024-11-05,4,需改进,表现稳定
E-3219,23-02-2026,3.5,合格,表现稳定
E-2881,2025-06-13,C,需改进,需培训
E-1894,08-11-2025,3.5,优秀,表现稳定
E-3343,2026-08-17,A,需改进,表现稳定
E-2061,2026-08-06,A,需改进,表现稳定
E-3418,05/17/2026,A,优秀,表现稳定
E-2990,2026-07-03,A,合格,表现稳定
E-2379,05/24/2024,4.5,合格,表现稳定
E-3566,05/03/2026,C,优秀,表现稳定
E-1747,06/07/2024,A,优秀,业绩突出
E-2315,2024-03-25,C,合格,表现稳定
E-1443,01/09/2024,C,良好,沟通待加强
E-1975,08-03-2024,3,合格,晋升候选
E-1590,2024-01-03,4,良好,沟通待加强
E-2219,01/26/2026,2.5,良好,表现稳定
E-1476,2026-06-09,2.5,合格,沟通待加强
E-1402,13-05-2025,4,优秀,表现稳定
E-1013,23-05-2025,3.5,需改进,表现稳定
E-1327,2025-06-26,B,良好,表现稳定
E-1767,05/09/2026,3.5,需改进,晋升候选
E-3510,06-01-2024,4.5,优秀,业绩突出
E-2217,06/01/2026,3.5,合格,表现稳定
E-2109,01/23/2026,2.5,合格,业绩突出
E-2878,24-12-2024,4,优秀,表现稳定
E-1894,2025-07-17,A,需改进,表现稳定
E-1410,03/26/2026,3,需改进,沟通待加强
E-1372,2025-10-07,3,良好,表现稳定
E-1481,19-03-2026,4,合格,表现稳定
E-2261,27-03-2025,2.5,优秀,表现稳定
E-3127,2025-02-18,3.5,良好,沟通待加强
E-1741,08/11/2025,4,优秀,沟通待加强
E-1063,2024-09-12,A,合格,表现稳定
E-1182,2024-10-03,A,合格,表现稳定
E-3311,28-08-2024,4.5,良好,表现稳定
E-2034,2026-08-03,4,优秀,表现稳定
E-1013,06/08/2024,B,良好,表现稳定
E-1768,10/09/2024,C,良好,表现稳定
E-2431,2026-06-02,A,合格,沟通待加强
E-1539,2025-04-14,4,合格,表现稳定
E-3535,2026-01-17,B,合格,表现稳定
E-2206,07-09-2024,2.5,需改进,表现稳定
E-3348,18-12-2024,C,良好,沟通待加强
E-1120,2024-09-22,B,良好,表现稳定
E-2693,05-12-2025,C,合格,表现稳定
E-3223,01-07-2026,A,合格,表现稳定
E-3007,12-10-2025,2.5,合格,沟通待加强
E-3136,06/01/2024,4,合格,沟通待加强
E-3116,07/01/2026,4,良好,沟通待加强
E-3146,2024-12-09,3,优秀,表现稳定
E-2478,2026-09-11,C,需改进,表现稳定
E-3247,05/05/2024,4,优秀,沟通待加强
E-3520,2024-12-08,3,优秀,业绩突出
E-2469,2025-05-16,4,优秀,表现稳定
E-3067,2024-08-21,4,优秀,表现稳定
E-2799,05/02/2025,C,需改进,表现稳定
E-2248,06-08-2025,4.5,优秀,业绩突出
E-2810,03/22/2026,A,需改进,需培训
E-2187,2025-06-01,A,需改进,业绩突出
E-2206,06/16/2024,2.5,合格,需培训
E-3432,2026-08-22,4.5,优秀,表现稳定
E-1666,2025-02-13,B,优秀,沟通待加强
E-2177,2025-08-06,C,需改进,晋升候选
E-1229,25-01-2024,C,优秀,表现稳定
E-1171,2025-08-20,4,需改进,表现稳定
E-2795,2025-02-01,4.5,合格,需培训
E-2175,06/28/2026,C,优秀,表现稳定
E-1633,2026-06-26,4.5,需改进,沟通待加强
E-2157,2026-03-26,4,优秀,表现稳定
E-1429,05/05/2024,A,良好,沟通待加强
E-3290,2024-07-14,3,良好,沟通待加强
E-3008,01/14/2026,A,需改进,表现稳定
E-3426,11-02-2025,C,合格,业绩突出
E-1518,2025-09-19,B,良好,业绩突出
E-2510,2024-08-12,C,优秀,晋升候选
E-2786,2024-01-20,3.5,合格,表现稳定
E-1301,02/21/2025,3.5,优秀,需培训
E-2718,2024-10-25,A,需改进,晋升候选
E-1477,2025-01-02,4.5,优秀,表现稳定
E-3390,2026-09-08,3,良好,晋升候选
E-2605,2024-04-07,3,合格,业绩突出
E-1911,10/20/2024,4.5,优秀,表现稳定
E-1650,12/24/2024,B,需改进,表现稳定
E-1353,2025-11-14,2.5,优秀,表现稳定
E-2529,2026-06-15,4.5,优秀,表现稳定
E-1628,02/25/2024,3.5,合格,表现稳定
E-1250,03-07-2026,3,优秀,表现稳定
E-2784,03/11/2024,3.5,良好,需培训
E-3589,2026-05-22,2.5,合格,需培训
E-1932,08-05-2026,A,优秀,表现稳定
E-2589,2024-06-08,4.5,需改进,沟通待加强
E-1290,2024-06-18,4,良好,晋升候选
E-2659,04/07/2026,B,良好,表现稳定
E-2406,2026-11-02,C,合格,业绩突出
E-3277,28-06-2025,4.5,优秀,业绩突出
E-2251,10/27/2024,C,优秀,晋升候选
E-1911,2026-02-21,3.5,需改进,需培训
E-2977,28-06-2024,2.5,需改进,沟通待加强
E-3373,2025-03-22,2.5,良好,业绩突出
E-1857,2025-09-22,C,优秀,业绩突出
E-3252,01/24/2026,3,良好,表现稳定
E-1807,2025-03-11,C,合格,需培训
E-2033,2024-10-04,A,需改进,表现稳定
E-1471,03-01-2025,4,需改进,表现稳定
E-2443,2026-06-18,B,合格,表现稳定
E-1392,2026-07-02,A,良好,业绩突出
E-3227,03/23/2025,A,优秀,业绩突出
E-2782,2024-03-03,B,良好,表现稳定
E-3561,05/28/2024,A,需改进,业绩突出
E-3049,08/05/2024,A,良好,表现稳定
E-2219,2025-04-03,C,良好,需培训
E-3030,2024-05-09,4,良好,表现稳定
E-1163,06/22/2024,4,优秀,业绩突出
E-1449,2026-11-11,4.5,良好,表现稳定
E-1232,14-07-2026,C,需改进,晋升候选
E-2618,2026-11-01,3,合格,表现稳定
E-3387,2026-07-28,4.5,合格,表现稳定
E-3218,2024-07-07,A,合格,需培训
E-2664,2024-04-24,4.5,良好,需培训
E-2581,03/27/2025,4,良好,沟通待加强
E-2261,06/22/2025,A,合格,表现稳定
E-1793,2026-03-05,B,良好,沟通待加强
E-1376,2024-09-02,4,优秀,表现稳定
E-3047,2024-04-07,3.5,良好,需培训
E-2043,03/19/2024,A,需改进,晋升候选
E-2471,2026-01-13,3,良好,表现稳定
E-3567,08-07-2025,2.5,优秀,表现稳定
E-1611,12/08/2026,C,优秀,晋升候选
E-1158,2026-02-07,A,良好,晋升候选
E-1454,10-04-2026,3,良好,表现稳定
E-2767,2024-08-21,4.5,需改进,晋升候选
E-1216,26-04-2024,C,需改进,表现稳定
E-1222,06/16/2026,A,优秀,表现稳定
E-1595,2026-01-07,4,良好,表现稳定
E-1172,11-07-2026,2.5,优秀,表现稳定
E-2358,2025-11-24,3.5,优秀,表现稳定
E-3400,03/28/2026,2.5,优秀,沟通待加强
E-1744,2024-04-07,4,合格,表现稳定
E-1532,03/01/2024,3,良好,沟通待加强
E-1118,2026-01-16,4.5,优秀,表现稳定
E-2194,2024-11-09,4,合格,业绩突出
E-2449,2025-07-22,3,合格,表现稳定
E-1726,2025-09-20,4.5,良好,业绩突出
E-2212,11/12/2024,2.5,需改进,表现稳定
E-1307,2025-04-27,A,合格,业绩突出
E-1500,2025-10-23,3.5,优秀,需培训
E-3421,01/03/2024,3,需改进,表现稳定
E-1933,05-01-2025,B,优秀,表现稳定
E-1745,02-02-2026,4,优秀,需培训
E-1807,10/01/2024,4,良好,表现稳定
E-3260,21-01-2025,2.5,需改进,业绩突出
E-1624,10/14/2024,3,需改进,业绩突出
E-2903,2024-11-06,2.5,优秀,晋升候选
E-2766,09/11/2024,4,优秀,业绩突出
E-2935,2025-09-09,C,合格,表现稳定
E-3110,2024-03-01,3,良好,表现稳定
E-2371,24-06-2026,A,需改进,表现稳定
E-3335,2026-09-16,A,需改进,需培训
E-2887,06-12-2024,3.5,合格,业绩突出
E-2266,2025-04-08,2.5,优秀,需培训
E-3357,02/01/2026,2.5,需改进,表现稳定
E-2090,2024-03-02,A,合格,表现稳定
E-2676,09-12-2026,2.5,合格,表现稳定
E-1251,05/14/2024,3.5,良好,表现稳定
E-1144,2024-04-27,3,合格,业绩突出
E-1877,2026-04-22,4,良好,表现稳定
E-1954,09/25/2026,A,合格,表现稳定
E-2296,2026-03-23,3,良好,表现稳定
E-1374,05/27/2026,B,需改进,沟通待加强
E-1365,2025-12-13,4.5,需改进,表现稳定
E-2716,2025-02-26,3.5,良好,表现稳定
E-2379,08/01/2026,4.5,良好,表现稳定
E-1292,04/14/2025,4.5,需改进,沟通待加强
E-2609,13-02-2026,4.5,需改进,业绩突出
E-1796,11/03/2024,3.5,合格,表现稳定
E-1646,2024-07-14,B,良好,晋升候选
E-3337,2026-05-14,3.5,合格,晋升候选
E-3241,05/05/2024,2.5,优秀,沟通待加强
E-2771,2024-09-27,A,优秀,表现稳定
E-1982,05/19/2025,4.5,合格,晋升候选
E-3314,01-12-2025,3,需改进,表现稳定
E-1069,2025-06-02,3,需改进,表现稳定
E-1803,06/16/2024,4,需改进,晋升候选
E-2806,2024-06-06,A,良好,表现稳定
E-1021,09-04-2025,C,需改进,表现稳定
E-1701,2026-01-25,C,良好,晋升候选
E-3022,2024-11-27,3.5,良好,表现稳定
E-1774,19-03-2025,2.5,良好,表现稳定
E-1539,18-09-2024,C,良好,表现稳定
E-1654,2025-04-07,3.5,良好,沟通待加强
E-1991,2025-01-07,3,合格,需培训
E-3419,2024-01-09,4.5,优秀,沟通待加强
E-2401,05/09/2024,2.5,合格,表现稳定
E-1965,2024-08-05,A,需改进,沟通待加强
E-1422,08/01/2026,C,良好,晋升候选
E-1653,21-04-2024,B,需改进,表现稳定
E-1056,2025-02-20,3.5,优秀,需培训
E-1307,01/22/2026,C,良好,沟通待加强
E-2377,2024-10-19,4.5,优秀,表现稳定
E-2147,2026-03-07,B,良好,表现稳定
E-2061,11/27/2026,4.5,合格,表现稳定
E-1411,03-01-2025,C,合格,表现稳定
E-1937,10/11/2024,3,优秀,业绩突出
E-3481,2025-07-05,A,合格,晋升候选
E-2724,2024-03-21,4,需改进,表现稳定
E-2472,09/28/2026,2.5,良好,表现稳定
E-3475,2024-01-05,3.5,需改进,表现稳定
E-3486,04/04/2024,4,合格,晋升候选
E-3297,2025-10-13,4,优秀,表现稳定
E-2424,2025-04-12,C,良好,表现稳定
E-1835,2025-07-24,A,需改进,晋升候选
E-1457,2024-08-13,A,良好,沟通待加强
E-2795,01/27/2024,C,合格,表现稳定
E-1918,12-04-2025,2.5,合格,晋升候选
E-1819,11/05/2025,3.5,优秀,需培训
E-1739,28-11-2024,4.5,合格,需培训
E-1303,2024-03-02,3.5,合格,表现稳定
E-2155,06/25/2025,A,合格,沟通待加强
E-1786,2026-01-19,3,良好,需培训
E-3240,2025-01-01,3,良好,表现稳定
E-2400,2026-06-22,4,优秀,表现稳定
E-1231,2024-12-21,4.5,优秀,表现稳定
E-3042,2025-11-16,3.5,良好,需培训
E-1097,2024-03-06,4.5,优秀,表现稳定
E-3542,08/21/2026,B,合格,晋升候选
E-1436,2026-05-25,4.5,需改进,晋升候选
E-2553,2024-06-27,3,良好,表现稳定
E-2266,2024-09-23,B,合格,表现稳定
E-1986,05/17/2025,4,合格,表现稳定
E-1586,2024-07-14,3.5,良好,表现稳定
E-2434,18-06-2024,A,优秀,表现稳定
E-3170,2025-01-22,4.5,合格,表现稳定
E-3009,2024-05-27,3.5,优秀,业绩突出
E-3052,14-08-2024,3,良好,表现稳定
E-1691,09/25/2024,2.5,优秀,表现稳定
E-1257,16-06-2024,4.5,优秀,沟通待加强
E-3170,20-07-2024,B,优秀,表现稳定
E-3353,2026-01-04,B,需改进,业绩突出
E-3574,14-10-2026,2.5,需改进,表现稳定
E-3484,2024-03-12,2.5,合格,业绩突出
E-1325,09/04/2024,4.5,需改进,需培训
E-1015,16-04-2026,4,需改进,表现稳定
E-3548,04/27/2025,C,需改进,表现稳定
E-2406,2025-12-06,2.5,合格,晋升候选
E-1289,2024-12-28,4.5,合格,沟通待加强
E-2746,03/18/2025,B,需改进,表现稳定
E-3526,2024-10-10,2.5,良好,表现稳定
E-3052,2026-05-19,A,良好,沟通待加强
E-1355,2025-03-16,2.5,良好,沟通待加强
E-1101,2026-06-02,C,优秀,业绩突出
E-3373,2026-02-09,C,合格,沟通待加强
E-2209,2024-03-02,3.5,良好,表现稳定
E-1094,07-10-2024,3.5,需改进,表现稳定
E-2840,2024-05-18,B,良好,沟通待加强
E-1007,2026-06-18,3,需改进,晋升候选
E-1984,02/09/2024,2.5,良好,表现稳定
E-2127,08/06/2026,4.5,优秀,业绩突出
E-3094,12/01/2024,3,优秀,表现稳定
E-3066,2024-06-14,B,合格,需培训
E-2255,2024-07-25,3.5,优秀,需培训
E-1747,03/23/2025,B,需改进,表现稳定
E-1780,2024-10-25,C,合格,需培训
E-1926,06/26/2025,A,需改进,表现稳定
E-2610,20-11-2026,2.5,合格,晋升候选
E-3077,2024-03-26,2.5,需改进,需培训
E-1308,05/13/2026,4.5,优秀,沟通待加强
E-1930,10/15/2024,3.5,需改进,沟通待加强
E-1070,05/16/2025,4,合格,表现稳定
E-2710,04-12-2025,C,优秀,需培训
E-1312,08-10-2026,4,合格,沟通待加强
E-3043,2024-01-03,C,良好,沟通待加强
E-1273,2026-10-27,C,合格,表现稳定
E-2507,2025-12-13,A,需改进,表现稳定
E-1130,2026-06-27,4,需改进,表现稳定
E-1780,03/06/2024,3.5,需改进,沟通待加强
E-2422,2026-11-17,B,需改进,表现稳定
E-2039,04/21/2026,3.5,良好,需培训
E-2777,04/11/2026,B,需改进,表现稳定
E-3526,09/27/2025,3,优秀,表现稳定
E-2543,2025-08-01,B,优秀,沟通待加强
E-2804,2025-11-27,2.5,合格,表现稳定
E-1291,09/09/2026,4,优秀,晋升候选
E-2700,2024-07-22,C,需改进,需培训
E-2538,10/20/2025,2.5,合格,需培训
E-2465,2026-03-02,2.5,合格,业绩突出
E-1112,06/12/2026,A,需改进,晋升候选
E-1124,07-01-2026,4,优秀,表现稳定
E-2824,2025-05-10,3.5,需改进,表现稳定
E-1324,01-03-2025,B,需改进,表现稳定
E-1866,14-03-2024,4,优秀,表现稳定
E-2840,11/15/2025,B,合格,沟通待加强
E-2362,10/25/2025,4,良好,表现稳定
E-1206,05/26/2025,4,优秀,晋升候选
E-3464,2024-01-05,B,优秀,沟通待加强
E-2078,2025-05-16,C,需改进,表现稳定
E-1898,12/10/2024,4,合格,表现稳定
E-2768,05/11/2026,3.5,良好,沟通待加强
E-2002,2026-08-22,2.5,需改进,需培训
E-3439,2025-12-05,B,需改进,晋升候选
E-3509,2025-07-09,4.5,合格,表现稳定
E-2196,2026-05-07,4.5,优秀,表现稳定
E-1491,2025-08-08,B,需改进,晋升候选
E-1986,08-06-2026,B,优秀,表现稳定
E-2647,2025-07-25,2.5,优秀,晋升候选
E-3237,2025-10-10,4.5,合格,需培训
E-1092,2025-09-02,C,优秀,表现稳定
E-2834,18-03-2026,2.5,良好,表现稳定
E-3176,2026-02-07,B,需改进,需培训
E-1533,2024-03-08,C,优秀,表现稳定
E-1183,08/14/2025,3,需改进,需培训
E-2778,14-09-2025,A,优秀,表现稳定
E-1311,2026-01-10,2.5,良好,表现稳定
E-1934,2026-10-28,4,合格,表现稳定
E-1077,19-02-2025,B,良好,需培训
E-3541,08/18/2026,3,合格,表现稳定
E-3396,11/15/2025,2.5,需改进,表现稳定
E-1802,2024-11-14,C,需改进,晋升候选
E-2956,2024-08-10,4,需改进,表现稳定
E-1669,2026-02-24,B,合格,表现稳定
E-1913,12/02/2025,2.5,良好,晋升候选
E-2116,2026-04-11,4,良好,表现稳定
E-3053,05/26/2025,3,合格,业绩突出
E-2095,10-10-2025,4.5,良好,表现稳定
E-2361,2026-03-10,3.5,良好,表现稳定
E-2017,2025-12-14,3.5,良好,沟通待加强
E-2708,27-04-2026,4,合格,晋升候选
E-1470,2026-05-23,3.5,需改进,表现稳定
E-2206,2024-03-12,A,优秀,表现稳定
E-1886,2026-03-27,3.5,优秀,表现稳定
E-2043,12/16/2026,3,合格,表现稳定
E-2732,27-03-2026,2.5,优秀,表现稳定
E-3009,2025-01-09,4.5,良好,需培训
E-3393,12-09-2025,B,合格,表现稳定
E-1561,12/26/2024,4.5,良好,表现稳定
E-2655,09/03/2025,B,需改进,需培训
E-3071,08/05/2025,4.5,优秀,需培训
E-3243,05/27/2025,4,良好,业绩突出
E-3050,04/12/2024,3.5,需改进,业绩突出
E-2731,2026-10-21,2.5,需改进,沟通待加强
E-1515,2026-08-04,B,合格,表现稳定
E-3460,2026-01-28,4.5,合格,沟通待加强
E-2806,11-01-2024,2.5,合格,需培训
E-1165,2024-05-20,4,需改进,晋升候选
E-2684,2024-04-16,2.5,良好,需培训
E-2288,2025-12-28,4,需改进,业绩突出
E-1787,24-01-2024,2.5,合格,沟通待加强
E-3093,2024-11-17,3,良好,晋升候选
E-2007,04-06-2025,4,优秀,需培训
E-2643,11/25/2026,3.5,需改进,业绩突出
E-1638,2025-05-05,B,优秀,需培训
E-1211,2026-10-16,3,优秀,表现稳定
E-2015,07/06/2024,B,优秀,表现稳定
E-1267,2025-08-19,3.5,良好,表现稳定
E-1272,2025-08-05,2.5,良好,表现稳定
E-1013,2024-05-09,4.5,良好,表现稳定
E-1711,15-08-2026,4.5,良好,表现稳定
E-1885,2025-11-17,A,需改进,沟通待加强
E-2150,05/06/2024,4.5,合格,表现稳定
E-1117,02/28/2026,3.5,良好,表现稳定
E-1095,02/01/2025,C,优秀,需培训
E-1156,10-03-2024,2.5,合格,业绩突出
E-3321,2024-11-04,B,合格,晋升候选
E-1027,06/25/2024,C,需改进,表现稳定
E-1423,2025-07-27,3.5,合格,表现稳定
E-3549,2024-02-11,3,需改进,沟通待加强
E-1023,2025-04-16,B,需改进,表现稳定
E-1144,2025-02-28,4.5,良好,业绩突出
E-2012,19-10-2025,A,合格,需培训
E-2331,2026-09-19,4.5,需改进,表现稳定
E-2249,2026-06-02,4,需改进,表现稳定
E-2325,18-05-2024,4,需改进,沟通待加强
E-2237,2026-09-14,4,需改进,表现稳定
E-2947,2024-02-09,A,需改进,沟通待加强
E-1224,11/23/2024,3.5,合格,表现稳定
E-2490,2024-06-06,C,优秀,表现稳定
E-3558,2026-09-18,4,良好,晋升候选
